,ID,scenario,seed,Controller,numPlatCars,numHumanCars,spdLeader,BeaconIntervalPlat,BeaconIntervalHuman,DENMInterval,DecelerationRate,PacketSize,Ctr_Param(Ploegh||Spacing),waitTime,Collision
715,314,3,0,CACC,7,300,100,0.05,0.02,0.05,8,100,5.0,0.079,False
716,315,4,0,CACC,7,300,100,0.05,0.02,0.05,8,100,8.0,0.157,False
717,316,4,0,CACC,7,300,100,0.05,0.02,0.05,8,100,8.0,0.079,False
718,317,5,0,CACC,7,300,100,0.05,0.02,0.05,8,500,3.0,0.157,True
719,318,5,0,CACC,7,300,100,0.05,0.02,0.05,8,500,3.0,0.098,False
720,319,6,0,CACC,7,300,100,0.05,0.02,0.05,8,500,4.0,0.157,False
721,320,6,0,CACC,7,300,100,0.05,0.02,0.05,8,500,4.0,0.079,False
722,321,7,0,CACC,7,300,100,0.05,0.02,0.05,8,500,5.0,0.157,False
723,322,7,0,CACC,7,300,100,0.05,0.02,0.05,8,500,5.0,0.079,False
724,323,8,0,CACC,7,300,100,0.05,0.02,0.05,8,500,8.0,0.157,False
725,324,8,0,CACC,7,300,100,0.05,0.02,0.05,8,500,8.0,0.079,False
726,325,9,0,CACC,7,300,100,0.05,0.02,0.05,6,100,3.0,0.157,False
727,326,9,0,CACC,7,300,100,0.05,0.02,0.05,6,100,3.0,0.079,False
728,327,10,0,CACC,7,300,100,0.05,0.02,0.05,6,100,4.0,0.157,False
729,328,10,0,CACC,7,300,100,0.05,0.02,0.05,6,100,4.0,0.079,False
730,329,11,0,CACC,7,300,100,0.05,0.02,0.05,6,100,5.0,0.157,False
731,330,11,0,CACC,7,300,100,0.05,0.02,0.05,6,100,5.0,0.079,False
732,331,12,0,CACC,7,300,100,0.05,0.02,0.05,6,100,8.0,0.157,False
733,332,12,0,CACC,7,300,100,0.05,0.02,0.05,6,100,8.0,0.079,False
734,333,13,0,CACC,7,300,100,0.05,0.02,0.05,6,500,3.0,0.157,True
735,334,13,0,CACC,7,300,100,0.05,0.02,0.05,6,500,3.0,0.098,False
736,335,14,0,CACC,7,300,100,0.05,0.02,0.05,6,500,4.0,0.157,False
737,336,14,0,CACC,7,300,100,0.05,0.02,0.05,6,500,4.0,0.079,False
738,337,15,0,CACC,7,300,100,0.05,0.02,0.05,6,500,5.0,0.157,False
739,338,15,0,CACC,7,300,100,0.05,0.02,0.05,6,500,5.0,0.079,False
740,339,16,0,CACC,7,300,100,0.05,0.02,0.05,6,500,8.0,0.157,False
741,340,16,0,CACC,7,300,100,0.05,0.02,0.05,6,500,8.0,0.079,False
742,341,17,0,CACC,7,300,100,0.05,0.03,0.05,8,100,3.0,0.126,False
743,342,17,0,CACC,7,300,100,0.05,0.03,0.05,8,100,3.0,0.063,False
744,343,18,0,CACC,7,300,100,0.05,0.03,0.05,8,100,4.0,0.126,False
745,344,18,0,CACC,7,300,100,0.05,0.03,0.05,8,100,4.0,0.063,False
746,345,19,0,CACC,7,300,100,0.05,0.03,0.05,8,100,5.0,0.126,False
747,346,19,0,CACC,7,300,100,0.05,0.03,0.05,8,100,5.0,0.063,False
748,347,20,0,CACC,7,300,100,0.05,0.03,0.05,8,100,8.0,0.126,False
749,348,20,0,CACC,7,300,100,0.05,0.03,0.05,8,100,8.0,0.063,False
750,349,21,0,CACC,7,300,100,0.05,0.03,0.05,8,500,3.0,0.126,False
751,350,21,0,CACC,7,300,100,0.05,0.03,0.05,8,500,3.0,0.063,False
752,351,22,0,CACC,7,300,100,0.05,0.03,0.05,8,500,4.0,0.126,False
753,352,22,0,CACC,7,300,100,0.05,0.03,0.05,8,500,4.0,0.063,False
754,353,23,0,CACC,7,300,100,0.05,0.03,0.05,8,500,5.0,0.126,False
755,354,23,0,CACC,7,300,100,0.05,0.03,0.05,8,500,5.0,0.063,False
756,355,24,0,CACC,7,300,100,0.05,0.03,0.05,8,500,8.0,0.126,False
757,356,24,0,CACC,7,300,100,0.05,0.03,0.05,8,500,8.0,0.063,False
758,357,25,0,CACC,7,300,100,0.05,0.03,0.05,6,100,3.0,0.126,False
759,358,25,0,CACC,7,300,100,0.05,0.03,0.05,6,100,3.0,0.063,False
760,359,26,0,CACC,7,300,100,0.05,0.03,0.05,6,100,4.0,0.126,False
761,360,26,0,CACC,7,300,100,0.05,0.03,0.05,6,100,4.0,0.063,False
762,361,27,0,CACC,7,300,100,0.05,0.03,0.05,6,100,5.0,0.126,False
763,362,27,0,CACC,7,300,100,0.05,0.03,0.05,6,100,5.0,0.063,False
764,363,28,0,CACC,7,300,100,0.05,0.03,0.05,6,100,8.0,0.126,False
765,364,28,0,CACC,7,300,100,0.05,0.03,0.05,6,100,8.0,0.063,False
766,365,29,0,CACC,7,300,100,0.05,0.03,0.05,6,500,3.0,0.126,False
767,366,29,0,CACC,7,300,100,0.05,0.03,0.05,6,500,3.0,0.063,False
768,367,30,0,CACC,7,300,100,0.05,0.03,0.05,6,500,4.0,0.126,False
769,368,30,0,CACC,7,300,100,0.05,0.03,0.05,6,500,4.0,0.063,False
770,369,31,0,CACC,7,300,100,0.05,0.03,0.05,6,500,5.0,0.126,False
771,370,31,0,CACC,7,300,100,0.05,0.03,0.05,6,500,5.0,0.063,False
772,371,32,0,CACC,7,300,100,0.05,0.03,0.05,6,500,8.0,0.126,False
773,372,32,0,CACC,7,300,100,0.05,0.03,0.05,6,500,8.0,0.063,False
774,373,33,0,CACC,7,300,100,0.1,0.02,0.1,8,100,3.0,0.157,True
775,374,33,0,CACC,7,300,100,0.1,0.02,0.1,8,100,3.0,0.098,True
776,375,34,0,CACC,7,300,100,0.1,0.02,0.1,8,100,4.0,0.157,False
777,376,34,0,CACC,7,300,100,0.1,0.02,0.1,8,100,4.0,0.079,False
778,377,35,0,CACC,7,300,100,0.1,0.02,0.1,8,100,5.0,0.157,True
779,378,35,0,CACC,7,300,100,0.1,0.02,0.1,8,100,5.0,0.098,True
780,379,36,0,CACC,7,300,100,0.1,0.02,0.1,8,100,8.0,0.157,False
781,380,36,0,CACC,7,300,100,0.1,0.02,0.1,8,100,8.0,0.079,False
782,381,37,0,CACC,7,300,100,0.1,0.02,0.1,8,500,3.0,0.157,False
783,382,37,0,CACC,7,300,100,0.1,0.02,0.1,8,500,3.0,0.079,False
784,383,38,0,CACC,7,300,100,0.1,0.02,0.1,8,500,4.0,0.157,False
785,384,38,0,CACC,7,300,100,0.1,0.02,0.1,8,500,4.0,0.079,False
786,385,39,0,CACC,7,300,100,0.1,0.02,0.1,8,500,5.0,0.157,False
787,386,39,0,CACC,7,300,100,0.1,0.02,0.1,8,500,5.0,0.079,False
788,387,40,0,CACC,7,300,100,0.1,0.02,0.1,8,500,8.0,0.157,False
789,388,40,0,CACC,7,300,100,0.1,0.02,0.1,8,500,8.0,0.079,False
790,389,41,0,CACC,7,300,100,0.1,0.02,0.1,6,100,3.0,0.157,True
791,390,41,0,CACC,7,300,100,0.1,0.02,0.1,6,100,3.0,0.098,True
792,391,42,0,CACC,7,300,100,0.1,0.02,0.1,6,100,4.0,0.157,False
793,392,42,0,CACC,7,300,100,0.1,0.02,0.1,6,100,4.0,0.079,False
794,393,43,0,CACC,7,300,100,0.1,0.02,0.1,6,100,5.0,0.157,False
795,394,43,0,CACC,7,300,100,0.1,0.02,0.1,6,100,5.0,0.079,True
796,395,44,0,CACC,7,300,100,0.1,0.02,0.1,6,100,8.0,0.157,False
797,396,44,0,CACC,7,300,100,0.1,0.02,0.1,6,100,8.0,0.079,False
798,397,45,0,CACC,7,300,100,0.1,0.02,0.1,6,500,3.0,0.157,False
799,398,45,0,CACC,7,300,100,0.1,0.02,0.1,6,500,3.0,0.079,False
800,399,46,0,CACC,7,300,100,0.1,0.02,0.1,6,500,4.0,0.157,False
801,400,46,0,CACC,7,300,100,0.1,0.02,0.1,6,500,4.0,0.079,False
802,401,47,0,CACC,7,300,100,0.1,0.02,0.1,6,500,5.0,0.157,False
803,402,1,0,CACC,7,300,100,0.1,0.03,0.1,8,500,3.0,0.126,False
804,403,1,0,CACC,7,300,100,0.1,0.03,0.1,8,500,3.0,0.063,False
805,404,2,0,CACC,7,300,100,0.1,0.03,0.1,8,500,4.0,0.126,True
806,405,2,0,CACC,7,300,100,0.1,0.03,0.1,8,500,4.0,0.078,True
807,406,3,0,CACC,7,300,100,0.1,0.03,0.1,8,500,5.0,0.126,False
808,407,3,0,CACC,7,300,100,0.1,0.03,0.1,8,500,5.0,0.063,False
809,408,4,0,CACC,7,300,100,0.1,0.03,0.1,6,500,3.0,0.126,False
810,409,4,0,CACC,7,300,100,0.1,0.03,0.1,6,500,3.0,0.063,False
811,410,5,0,CACC,7,300,100,0.1,0.03,0.1,6,500,4.0,0.126,True
